KIN 20A,distinguish between the rules of volleyball across the different levels of play.
KIN 20A,evaluate teamwork and cooperation between players_ coaches and team personnel through film
KIN 20A,study at a basic level.
KIN 20A,compare and contrast game strategies that are situation specific at a basic level.
KIN 20A,explain differences between appropriate and inappropriate sportsmanship.
KIN 20A,identify volleyball specific techniques and biomechanics at a basic level.
KIN 20B,evaluate changes in the rules of volleyball at the intercollegiate level.
KIN 20B,evaluate teamwork and cooperation between players_ coaches and team personnel through film
KIN 20B,study at an intermediate level.
KIN 20B,compare and contrast game strategies that are situation specific at an intermediate level.
KIN 20B,explain differences between appropriate and inappropriate leadership styles.
KIN 20B,identify volleyball specific techniques and biomechanics at an intermediate level.
KIN 23,demonstrate the techniques of weight training specific to Bench Press_ Squat_ Pull ups_ and Dead
KIN 23,Lift.
KIN 23,demonstrate proper safety techniques including spotting_ racking weights_ and selection of
KIN 23,weights for an individual workout.
KIN 23,demonstrate proper weight room etiquette as it applies to appropriate clothing_ appropriate
KIN 23,footwear_ and the use of equipment.
KIN 23,identify the benefits of weight training to promote life-long fitness.
KIN 24,demonstrate the techniques of weight training specific to the overhead squat_ push press_ and
KIN 24,alternating dumbbell bench press.
KIN 24,differentiate between weight training specific workouts for sport performance_ bodybuilding_
KIN 24,and general fitness.
KIN 24,identify the benefits of different weight training styles such as crossfit_ circuit training_ stability
KIN 24,balls_ exercise bands_ and core training.
KIN 24,demonstrate the proper safety techniques for advanced weight training exercises.
KIN 25,identify and properly perform the skills of the Clean and Jerk and the Snatch.
KIN 25,define competition rules and describe how a successful lifting meet should be conducted.
KIN 25,demonstrate proper spotting techniques.
KIN 25,demonstrate improvement in muscle strength_ endurance_ cardiorespiratory endurance and
KIN 25,flexibility.
KIN 25,list safety equipment required for participation in Olympic Weightlifting.
KIN 27,identify the core muscles used in body stability.
KIN 27,demonstrate proper techniques of core muscle strengthening exercises.
KIN 27,list and identify proper safety techniques as it applies to crossfit strength training.
KIN 27,demonstrate proficiency in using core strengthening equipment (stability balls_ kettlebells_
KIN 27,dumbbells_ jump ropes_ resistance tubing_ and body weight).
KIN 27,modify or intensify exercises appropriate to personal fitness level.
KIN 28,define the components of plyometric training.
KIN 28,perform skills and movements of plyometric training.
KIN 28,build a sport specific plyometric training program.
KIN 28,develop and modify proper safety techniques for plyometric training.
KIN 28,identify proper levels of fitness for plyometric training.
KIN 29,apply the skills of body sculpting to improve muscle tone.
KIN 29,demonstrate appropriate techniques of body sculpting through resistance bands_ weights_ and
KIN 29,low impact step.
KIN 29,identify and describe the benefits of body sculpting as it relates to lifelong fitness.
KIN 31,identify exercise guidelines for healthy adults.
KIN 31,recognize and demonstrate proper body positioning and alignment during exercise.
KIN 31,identify the benefits of resistance training and cardiovascular training.
KIN 31,analyze the risks of sedentarism and the benefits of an active lifestyle.
KIN 31,devise a physical activity plan to fit a busy schedule
KIN 33,identify and describe the different styles of aerobics.
KIN 33,demonstrate safe techniques for aerobic exercise.
KIN 33,demonstrate proper form and technique for different styles of aerobics.
KIN 33,design a routine integrating a specific aerobic style.
KIN 33,use assessment tools to identify proper fitness level for exercise.
KIN 34,demonstrate choreographed movements utilizing the step platform.
KIN 34,identify and define basic step terminology.
KIN 34,identify and apply basic step techniques following instructional cueing.
KIN 34,practice safe and effective movements to improve core strength_ endurance_ and flexibility.
KIN 34,identify and describe the components of fitness; cardiovascular endurance_ muscular strength_
KIN 34,muscle endurance_ body composition_ and flexibility.
KIN 34,explain the value and importance of regular exercise to health and well-being.
KIN 35,demonstrate proper form and technique of dance movements.
KIN 35,identify the health benefits of aerobic dance on the cardiovascular system.
KIN 35,apply movement patterns to the musical 8-_ 16-_ and 32- count phrasing.
KIN 35,create choreographed routines which include complusory movements learned in the course.
KIN 35,assess base line fitness level for establishing safe exercise routines.
KIN 36,explain the relationship between excercise and the enhancement of health and wellness.
KIN 36,demonstrate appropriate and safe stretching techniques.
KIN 36,define the basic fitness rules_ which will allow him/her to follow an independent_ injury free
KIN 36,program of fitness.
KIN 36,exhibit increased fitness level and muscle tone_ endurance_ and flexibility.
KIN 38,recognize rhythm appropriate to various dance styles.
KIN 38,demonstrate an understanding of partnering skills.
KIN 38,perform basic skills of ballroom dance including body positioning_ posture_ framing_ footwork
KIN 38,and etiquette.
KIN 38,explain the history and culture of a variety of dance styles.
KIN 38,apply social dance rules and etiquette both in class and during social settings.
KIN 39,recognize three-count_ four-count_ and syncopated rhythms of dance.
KIN 39,demonstrate partnering skills such as cues_ leading steps_ positions_ directions_ and tempo.
KIN 39,perform intermediate skills and techniques of specific dances such as the Waltz_ Jitterbug_
KIN 39,Tango_ and Swing.
KIN 39,create choreographed patterns and variations based on an understanding of musicality.
KIN 39,apply social and communication skills with both individual dance partners as well as with small
KIN 39,groups for development of choreography.
KIN 40,identify and perform the basic techniques of jazz dance.
KIN 40,identify and demonstrate the lyrical_ contemporary_ character/musical theater styles of jazz
